texts,label
"Mrs. Renauld turned to M. Hautet. “You wished to ask me something, M. le juge.” “With your permission, madame. I understand your husband was a French Canadian by birth. Can you tell me anything of his youth, or upbringing?” She shook her head. “My husband was always very reticent about himself, monsieur. He came from the North West, I know, but I fancy that he had an unhappy childhood, for he never cared to speak of that time. Our life was lived entirely in the present and the future.” “Was there any mystery in his past life?” Mrs.",0
"Have you ever seen him before?” Drawing nearer, a little of the colour creeping back to her face, Madame Daubreuil looked down at the victim with a certain amount of interest and curiosity. Then she shook her head. “I do not know him.” It seemed impossible to doubt her, the words came so naturally. Giraud dismissed her with a nod of the head. “You are letting her go?” I asked in a low voice. “Is that wise? Surely that black hair is from her head.” “I do not need teaching my business,” said Giraud dryly. “She is under surveillance. I have no wish to arrest her as yet.",0
"After a moment or two, I said rather doubtfully: “As to the first points, the question seems to be whether we adopt the theory of blackmail, or of an infatuation for this woman.” “Blackmail, decidedly. You heard what Stonor said as to his character and habits.” “Mrs. Renauld did not confirm his view,” I argued. “We have already seen that Madame Renauld’s testimony cannot be relied upon in any way. We must trust to Stonor on that point.” “Still, if Renauld had an affair with a woman called Bella, there seems no inherent improbability in his having another with Madame Daubreuil.” “None whatever, I grant you, Hastings. But did he?” “The letter, Poirot.",0
"Owing to the fact that an itinerary of the great man’s daily proceedings had just been published, I knew exactly where to find him at this moment. It was his hour for dictating to his secretary in his own house. I did not, of course, suppose that any young woman who chose to come and ask for him would be at once admitted to the august presence. But I had attended to that side of the matter. In the card-tray in the hall of the Flemmings’ house I had observed the card of the Marquis of Loamsley, England’s most famous sporting peer. I had removed the card, cleaned it carefully with bread-crumbs, and pencilled upon it the words: “Please give Miss Beddingfeld a few moments of your time.",0
"""Crimes, though, are very much the same,” remarked Poirot gently. I saw at once that Giraud was prepared to be hostile. He resented the other being associated with him, and I felt that if he came across any clue of importance he would be more than likely to keep it to himself. “The examining magistrate ” began Bex again. But Giraud interrupted him rudely: “A fig for the examining magistrate! The light is the important thing. For all practical purposes it will be gone in another half-hour or so. I know all about the case, and the people at the house will do very well until tomorrow, but, if we’re going to find a clue to the murderers, here is the spot we shall find it.",0
"He brought me unsugared tea, stone cold, at 6, and I then fell asleep utterly exhausted, to awaken just outside Bulawayo and be landed with a beastly wooden giraffe, all legs and neck! But for these small contretemps, all had been going smoothly. And then fresh calamity befell. It was the night of our arrival at the Falls. I was dictating to Miss Pettigrew in my sitting-room, when suddenly Mrs. Blair burst in without a word of excuse and wearing most compromising attire. “Where’s Anne?” she cried. A nice question to ask. As though I were responsible for the girl.",0
"I was attempting to discuss with him the sensational news of that day no less than an attempted assassination of Mr. David MacAdam, England’s Prime Minister. The account in the papers had evidently been carefully censored. No details were given, save that the Prime Minister had had a marvellous escape, the bullet just grazing his cheek. I considered that our police must have been shamefully careless for such an outrage to be possible. I could well understand that the German agents in England would be willing to risk much for such an achievement.",0
"I read out the figures as I now saw them. “1 71 22.” “You see,” said Suzanne, “it’s the same, but not quite. It’s one o’clock still, and the 22nd but it’s Cabin 71! My cabin, Anne!” We stood staring at each other, so pleased with our new discovery and so rapt with excitement that you might have thought we had solved the whole mystery. Then I fell to earth with a bump. “But, Suzanne, nothing happened here at one o’clock on the 22nd?” Her face fell also. “No it didn’t.” Another idea struck me. “This isn’t your own cabin, is it, Suzanne? I mean not the one you originally booked?” “No, the purser changed me into it.” “I wonder if it was booked before sailing for some one some one who didn’t turn up.",0
"Secondly, the open way in which he pawned the ring makes it unlikely that he did murder to get it. Thirdly, your sneak-thief is rarely a murderer. Fourthly, as he has been in prison since Saturday, it would be too much of a coincidence that he is able to give so accurate a description of Lowen.” Japp nodded. “I don’t say you’re not right. But all the same, you won’t get a jury to take much note of a jailbird’s evidence. What seems odd to me is that Lowen couldn’t find a cleverer way of disposing of the ring.” Poirot shrugged his shoulders.",0
"I’ll go away if you like.” “No,” I said urgently. “No, no. “Then I’ll stay.” He brought a small stool over beside me and sat there. He laid his hand over mine, and, soothed and comforted, I dropped off to sleep once more. It must have been evening then, but when I woke again the sun was high in the heavens. I was alone in the hut, but as I stirred an old native woman came running in. She was hideous as sin, but she grinned at me encouragingly. She brought me water in a basin and helped me wash my face and hands.",0
"” She produced it in triumph from the pocket of her sweater. A sudden roll of the boat upset her balance, and as she caught at the rail to steady herself the roll of films flashed over the side. “Oh!” cried Mrs. Blair, comically dismayed. She leaned over. “Do you think they have gone overboard?” “No, you may have been fortunate enough to brain an unlucky steward in the deck below.” A small boy who had arrived unobserved a few paces to our rear blew a deafening blast on a bugle. “Lunch,” declared Mrs. Blair ecstatically. “I’ve had nothing to eat since breakfast, except two cups of beef-tea. Lunch, Miss Beddingfeld?” “Well,” I said waveringly.",0
"Everything was still. The moonlight came in through a window and showed me the dusty uncarpeted staircase. Cautiously I crept down it. Still no sound but as I stood on the landing below, a faint murmur of voices reached me. I stopped dead and stood there for some time. A clock on the wall registered the fact that it was after midnight. I was fully aware of the risks I might run if I descended lower, but my curiosity was too much for me. With infinite precautions I prepared to explore. I crept softly down the last flight of stairs and stood in the square hall. I looked round me and then caught my breath with a gasp.",0
"They were Italians, and the elder of the two, a man of about forty, gave his name as Signor Ascanio. The younger was a well-dressed lad of about twenty-four. Count Foscatini was evidently prepared for their visit and immediately sent Graves out upon some trivial errand. Here the man paused and hesitated in his story. In the end, however, he admitted that, curious as to the purport of the interview, he had not obeyed immediately, but had lingered about endeavouring to hear something of what was going on.",0
"“All goes well? But do not tell me that you have discovered the body of Mr. Davenheim in your lake, because I shall not believe you.” “We haven’t found the body, but we did find his clothes the identical clothes he was wearing that day. What do you say to that?” “Any other clothes missing from the house?” “No, his valet is quite positive on that point. The rest of his wardrobe is intact. There’s more. We’ve arrested Lowen. One of the maids, whose business it is to fasten the bedroom windows, declares that she saw Lowen coming towards the study through the rose-garden about a quarter past six. That would be about ten minutes before he left the house.",0
"I sat back gloomily on my heels (I always sit on the floor to do anything really important) and wondered how on earth I was to set about it. Was there any other line I could follow? I reflected earnestly and then sprang to my feet delightedly. Of course! I must visit the “scene of the crime.” Always done by the best sleuths! And no matter how long afterwards it may be, they always find something that the police have overlooked. My course was clear. I must go to Marlow. But how was I to get into the house? I discarded several adventurous methods, and plumped for stern simplicity. The house had been to let presumably was still to let.",0
"It’s mainly owing to him, and to his large subscriptions, that this work is being carried forward. He even had a say in the designing of it.” Poirot nodded thoughtfully. Then he remarked: “It was not a very good choice they made of a spot to bury the body? When the men began to dig up the ground, all would have been discovered.” “Exactly,” cried Giraud triumphantly. “And that proves that they were strangers to the place. It’s an excellent piece of indirect evidence.” “Yes,” said Poirot doubtfully. “No one who knew would bury a body there unless unless they wanted it to be discovered.",0
"He was lying at the edge of a small plantation. He had evidently been out shooting rooks, a small rook rifle lay beside him. The hæmorrhage must have occurred quite suddenly. Gastric ulcer, without a doubt.” “No question of his having been shot, eh?” “My dear sir!” “I demand pardon,” said Poirot humbly. “But, if my memory is not at fault, in the case of a recent murder, the doctor first gave a verdict of heart failure altering it when the local constable pointed out that there was a bullet wound through the head!” “You will not find any bullet wounds on the body of Mr.",0
"About ten minutes elapsed, and then the door opened, and a slender figure in widow’s weeds stood upon the threshold. “Monsieur Poirot?” she faltered. “Madame!” Poirot sprang gallantly to his feet and hastened towards her. “I cannot tell you how I regret to derange you in this way. But what will you? Les affaires they know no mercy.” Mrs. Maltravers permitted him to lead her to a chair. Her eyes were red with weeping, but the temporary disfigurement could not conceal her extraordinary beauty. She was about twenty-seven or eight, and very fair, with large blue eyes and a pretty pouting mouth.",0
"For the moment let us content ourselves with accepting the letter as having nothing to do with M. Renauld père, and pass to the next chronological event.” “May 23rd,” I read, “M. Renauld quarrels with his son over latter’s wish to marry Marthe Daubreuil. Son leaves for Paris. I don’t see anything much to remark upon there, and the altering of the will the following day seems straightforward enough. It was the direct result of the quarrel.” “We agree, mon ami at least as to the cause. But what exact motive underlay this procedure of M.",0
"But one thing I was firmly convinced of, at one o’clock something would happen. At various times, I heard my fellow-passengers coming to bed. Fragments of conversation, laughing good-nights, floated in through the open transom. Then, silence. Most of the lights went out. There was still one in the passage outside, and there was therefore a certain amount of light in my cabin. I heard eight bells go. The hour that followed seemed the longest I had ever known. I consulted my watch surreptitiously to be sure I had not overshot the time.",0
"""Terrible, terrible,” said M. Hautet. “Permit me to introduce M. Bex our commissary of police, M. Giraud of the Sûreté. This gentleman is M. Hercule Poirot. M. Renauld sent for him, but he arrived too late to do anything to avert the tragedy. A friend of M. Poirot’s, Captain Hastings.” Stonor looked at Poirot with some interest. “Sent for you, did he?” “You did not know, then, that M. Renauld contemplated calling in a detective?” interposed M. Bex. “No, I didn’t. But it doesn’t surprise me a bit.” “Why?” “Because the old man was rattled! I don’t know what it was all about.",0
"What amusement people can find in these painful proceedings has always been a mystery to me. But there are many fools in the world. One praises God for their existence and keeps out of their way. Fortunately I am an excellent sailor. Pagett, poor fellow, is not. He began turning green as soon as we were out of the Solent. I presume my other so-called secretary is also sea-sick. At any rate he has not yet made his appearance. But perhaps it is not sea-sickness, but high diplomacy. The great thing is that I have not been worried by him. On the whole, the people on board are a mangy lot. Only two decent Bridge players and one decent-looking woman Mrs. Clarence Blair.",0
"” The doctor knelt down by the dead man, and Giraud turned to the examining magistrate. “A pretty little problem, is it not? But I shall solve it.” “And so no one can identify him,” mused the magistrate. “Could it possibly be one of the assassins? They may have fallen out among themselves.” Giraud shook his head. “The man is a Frenchman I would take my oath of that ” But at that moment they were interrupted by the doctor who was sitting back on his heels with a perplexed expression.",0
"It was annoying not getting Cabin 17, and it worried me not being able to place you. Were you the innocent young girl you seemed, or were you not? When Rayburn set out to keep the appointment that night, Minks was told off to intercept him. Minks muffed it of course.” “But why did the wireless message say ‘seventeen’ instead of ‘seventy-one’?” “I’ve thought that out. Carton must have given that wireless operator his own memorandum to copy off on to a form, and he never read the copy through. The operator made the same mistake we all did, and read it as 17.1.22 instead of 1.71.",0
"It had been quite a complicated piece of work, and the old gentleman had been very fussy about it. Our informant was a man called Coghan, a big, gaunt man with a grizzled moustache. He seemed an intelligent fellow. We returned to Crabtree Manor in high spirits, and, locking the study door, proceeded to put our newly acquired knowledge into effect. It was impossible to see any sign on the bricks, but when we pressed in the manner indicated, a deep cavity was at once disclosed. Eagerly Poirot plunged in his hand. Suddenly his face fell from complacent elation to consternation. All he held was a charred fragment of stiff paper.",0
"You have hunted the fox, yes?” “I have hunted a bit, now and again,” I said, rather bewildered by this abrupt change of subject. “Why?” “Eh bien, this hunting of the fox, you need the dogs, no?” “Hounds,” I corrected gently. “Yes, of course.” “But yet,” Poirot wagged his finger at me. “You did not descend from your horse and run along the ground smelling with your nose and uttering loud Ow Ows?” In spite of myself I laughed immoderately. Poirot nodded in a satisfied manner. “So. You leave the work of the d hounds to the hounds.",0
"“What the devil do you want?” a man’s voice demanded harshly. “I want the doctor. My wife is taken ill.” “There’s no doctor here.” The man prepared to shut the door, but Poirot thrust his foot in adroitly. He became suddenly a perfect caricature of an infuriated Frenchman. “What you say, there is no doctor? I will have the law of you. You must come! I will stay here and ring and knock all night.” “My dear sir” The door was opened again, the man, clad in a dressing-gown and slippers, stepped forward to pacify Poirot with an uneasy glance round. “I will call the police.” Poirot prepared to descend the steps. “No, don’t do that for Heaven’s sake!” The man dashed after him.",0
"“You know, of course, that he was here on the night of the murder?” he asked. “Yes,” she replied mechanically. “He told me.” “It was unwise to have tried to conceal the fact,” ventured Poirot. “Yes, yes,” she replied impatiently. “But we cannot waste time on regrets. We must find something to save him. He is innocent, of course, but that will not help him with a man like Giraud who has his reputation to think of. He must arrest some one, and that some one will be Jack.” “The facts will tell against him,” said Poirot. “You realize that?” She faced him squarely, and used the words I had heard her say in her mother’s drawing-room.",0
"“It seems strange to you, mon ami, that a man should plan his own death? So strange, that you prefer to reject the truth as fantastic, and to revert to a story that is in reality ten times more impossible. Yes, M. Renauld planned his own death, but there is one detail that perhaps escapes you he did not intend to die.” I shook my head, bewildered. “But no, it is all most simple really,” said Poirot kindly. “For the crime that M. Renauld proposed a murderer was not necessary, as I told you, but a body was. Let us reconstruct, seeing events this time from a different angle. “Georges Conneau flies from justice to Canada.",0
"That is how always think of Mademoiselle Daubreuil as the girl with the anxious eyes.…” His voice was so grave that it impressed me uncomfortably. “What do you mean by that, Poirot?” “I fancy, my friend, that we shall see before very long. But I must start.” “You’ve oceans of time.” “Perhaps perhaps. But I like plenty of leisure at the station. I do not wish to rush, to hurry, to excite myself.” “At all events,” I said, rising, “I will come and see you off.” “You will do nothing of the sort. I forbid it.” He was so peremptory that I stared at him in surprise. He nodded emphatically. “I mean it, mon ami. Au revoir! You permit that I embrace you? Ah, no, I forget that it is not the English custom.",0
"She must have left the train at Calais where I parted from her that day. No wonder I had been unable to find her on the boat. If she had dined in Calais, and then taken a train out to Merlinville, she would have arrived at the Villa Geneviève just about the time that Françoise said. What had she done when she left the house just after ten? Presumably either gone to an hotel, or returned to Calais. And then? The crime had been committed on Tuesday night. On Thursday morning, she was once more in Merlinville. Had she ever left France at all? I doubted it very much.",0
"Schneider to-day.’ And a bit more of the same. Young Bleibner lit out for Cairo right away.” “Was he in perfectly good health at the time?” “The old man?” “No, the young one.” “I believe he did mention there was something wrong with him. But it couldn’t have been anything serious, or I should have remembered.” “One thing more, has Mr. Bleibner left a will?” “So far as we know, he has not.” “Are you remaining with the expedition, Mr. Harper?” “No, sir, I am not. I’m for New York as soon as I can square up things here.",0
"""What?” “Imitation, mon ami.” The statement took my breath away. Poirot was smiling placidly. “The good inspector obviously knows nothing of jewels. But presently there will be a fine hullabaloo!” “Come!” I cried, dragging at his arm. “Where?” “We must tell the Opalsens at once.” “I think not.” “But that poor woman” “Eh bien; that poor woman, as you call her, will have a much better night believing the jewels to be safe.” “But the thief may escape with them!” “As usual, my friend, you speak without reflection. How do you know that the pearls Mrs.",0
"Nadina, the Russian dancer who had taken Paris by storm, swayed to the sound of the applause, bowed and bowed again. Her narrow black eyes narrowed themselves still more, the long line of her scarlet mouth curved faintly upwards. Enthusiastic Frenchmen continued to beat the ground appreciatively as the curtain fell with a swish, hiding the reds and blues and magentas of the bizarre décors. In a swirl of blue and orange draperies the dancer left the stage. A bearded gentleman received her enthusiastically in his arms. It was the Manager.",0
"” A slight cloud passed over the actress’s face, and she replied constrainedly: “I’m afraid that’s impossible.” “You have it with you hein?” Poirot was watching her narrowly. The girl hesitated a moment, then slipped her hand into the bosom of her gown, drawing out a long thin chain. She leaned forward, unclosing her hand. In the palm, a stone of white fire, exquisitely set in platinum, lay and winked at us solemnly. Poirot drew in his breath with a long hiss. “Épatant!” he murmured.",0
"“Oh, not really queer, Captain Hastings, but when we went to the agents, Stosser and Paul we hadn’t tried them before because they only have the expensive Mayfair flats, but we thought at any rate it would do no harm everything they offered us was four and five hundred a year, or else huge premiums, and then, just as we were going, they mentioned that they had a flat at eighty, but that they doubted if it would be any good our going there, because it had been on their books some time and they had sent so many people to see it that it was almost sure to be taken ‘snapped up’ as the clerk put it only people were so tiresome in not letting them know, and then they went on sending, and people get annoyed at being sent to a place that had, perhaps, been let some time.",0
"“I figure to myself that that is the room where we shall find Jack Renauld.” Madame Daubreuil opened the door to us. She explained that Jack was much the same, but perhaps we would like to see for ourselves. She led us upstairs and into the bedroom. Marthe Daubreuil was embroidering by a table with a lamp on it. She put her finger to her lips as we entered. Jack Renauld was sleeping an uneasy fitful sleep, his head turning from side to side, and his face still unduly flushed. “Is the doctor coming again?” asked Poirot in a whisper. “Not unless we send. He is sleeping that is the great thing.",0
"""It won’t come to that,” I cried, stung. Poirot shook his head uncertainly. “You will save him,” I cried positively. Poirot glanced at me dryly. “Have you not rendered it impossible, mon ami?” “Some other way,” I muttered. “Ah! Sapristi! But it is miracles you ask from me. No say no more. Let us instead see what is in this letter.” And he drew out the envelope from his breast pocket. His face contracted as he read, then he handed the one flimsy sheet to me. “There are other women in the world who suffer, Hastings.” The writing was blurred and the note had evidently been written in great agitation: “Dear M.",0
"“What was taken from the safe? Have you any idea?” “We’ve been going into that with the junior partner of the firm and Mrs. Davenheim. Apparently there was a considerable amount in bearer bonds, and a very large sum in notes, owing to some large transaction having been just carried through. There was also a small fortune in jewellery. All Mrs. Davenheim’s jewels were kept in the safe. The purchasing of them had become a passion with her husband of late years, and hardly a month passed that he did not make her a present of some rare and costly gem.” “Altogether a good haul,” said Poirot thoughtfully.",0
"She told you that the letters were destroyed? Oh, la la, never does a woman destroy a letter if she can avoid it! Not even if it would be more prudent to do so!” “It’s all very well,” I said, my anger rising, “but you’ve made a perfect fool of me! From beginning to end! No, it’s all very well to try and explain it away afterwards. There really is a limit!” “But you were so enjoying yourself, my friend. I had not the heart to shatter your illusions.” “It’s no good. You’ve gone a bit too far this time.” “Mon Dieu! but how you enrage yourself for nothing, mon ami!” “I’m fed up!” I went out, banging the door.",0
"He smiled mournfully at Poirot, and said in a low voice: “I went through it to protect her, and now it’s all no use!” “You could hardly expect the girl to accept the price of your life,” remarked Stonor dryly. “She was bound to come forward when she saw you heading straight for the guillotine.” “Eh ma foi! and you were heading for it too!” added Poirot, with a slight twinkle. “You would have had Maître Grosíer’s death from rage on your conscience if you had gone on.” “He was a well meaning ass, I suppose,” said Jack. “But he worried me horribly. You see, I couldn’t very well take him into my confidence.",0
"Standing by the mantelpiece was an elderly man, with slightly stooping shoulders, who was introduced to us as Dr. Durand. “Most extraordinary,” remarked M. Hautet, as the commissary finished speaking. “You have the letter here, monsieur?” Poirot handed it to him, and the magistrate read it. “H’m. He speaks of a secret. What a pity he was not more explicit. We are much indebted to you, M. Poirot. I hope you will do us the honour of assisting us in our investigations. Or are you obliged to return to London?” “M. le juge, I propose to remain. I did not arrive in time to prevent my client’s death, but I feel myself bound in honour to discover the assassin.",0
"I would be a prospective tenant. I also decided on attacking the local house-agents, as having fewer houses on their books. Here, however, I reckoned without my host. A pleasant clerk produced particulars of about half a dozen desirable properties. It took all my ingenuity to find objections to them. In the end I feared I had drawn a blank. “And you’ve really nothing else?” I asked, gazing pathetically into the clerk’s eyes. “Something right on the river, and with a fair amount of garden and a small lodge,” I added, summing up the main points of the Mill House, as I had gathered them from the papers.",0
"Me, I preoccupy myself with Jack Renauld.” Jack Renauld! The words gave me a start. I had completely forgotten that aspect of the case. Jack Renauld, in prison, with the shadow of the guillotine looming over him! I saw the part I was playing in a more sinister light. I could save Bella yes, but in doing so I ran the risk of sending an innocent man to his death. I pushed the thought from me with horror. It could not be. He would be acquitted. Certainly he would be acquitted! But the cold fear came back.",0
"“In a little minute I am with you, my friend. I have all but finished. The spot of grease he is not good I remove him so!” He waved his sponge. I smiled as I lit another cigarette. “Anything interesting on?” I inquired, after a minute or two. “I assist a how do you call it? ‘charlady’ to find her husband. A difficult affair, needing the tact. For I have a little idea that when he is found he will not be pleased. What would you? For my part, I sympathize with him. He was a man of discrimination to lose himself.” I laughed.",0
"” He withdrew and I was left to digest this morsel of information. Who was the woman who had come to my cabin on the night of the 22nd? My face grew graver as I realized the cunning and audacity of my unknown antagonists. Then, pulling myself together, I left my own cabin and sought that of Mrs. Blair. I knocked at the door. “Who’s that?” called her voice from within. “It’s me Anne Beddingfeld.” “Oh, come in, Gipsy girl.” I entered. A good deal of scattered clothing lay about, and Mrs. Blair herself was draped in one of the loveliest kimonos I had ever seen. It was all orange and gold and black and made my mouth water to look at it.",0
"""Was the will drawn up by a lawyer?” “No; it was written on a printed will-form and witnessed by the man and his wife who live in the house and do for my uncle.” “There might be a possibility of upsetting such a will?” “I would not even attempt to do such a thing.” “You regard it, then, as a sporting challenge on the part of your uncle?” “That is exactly how I look upon it.” “It bears that interpretation, certainly,” said Poirot thoughtfully.",0
"What could one do with a man like that? “Of course, if it’s so dreadful that you’d be ashamed to speak of it to me” I began spitefully. At last I had found the right stop. Pagett stiffened and flushed. “Dreadful? Ashamed? I don’t understand you.” “Then tell me.” In three short sentences he told me. At last I knew Pagett’s secret! It was not in the least what I expected. I walked slowly back to the hotel. There a wire was handed to me. I tore it open.",0
"“There speaks the Professor’s daughter,” interrupted Suzanne, when I had got to this point in my argument. “It’s true, all the same. On the other hand, Pagett may be the Grand Vizier, so to speak, of the All Highest.” I was silent for a minute or two, and then went on musingly: “I wish I knew how Sir Eustace made his money!” “Suspecting him again?” “Suzanne, I’ve got into that state that I can’t help suspecting somebody! I don’t really suspect him but, after all, he is Pagett’s employer, and he did own the Mill House.",0
"That’s not an ordinary match not in this country at least. It’s common enough in South America. Luckily it’s unlighted. I mightn’t have recognized it otherwise. Evidently one of the men threw away his cigarette end, and lit another, spilling one match out of the box as he did so.” “And the other match?” asked Poirot. “Which match?” “The one he did light his cigarette with. You have found that also?” “No.” “Perhaps you didn’t search very thoroughly.” “Not search thoroughly ” For a moment it seemed as though the detective were going to break out angrily, but with an effort he controlled himself. “I see you love a joke, M. Poirot.",0
"It is this villainous sea that troubles me! The mal de mer it is horrible suffering!” “Oh!” I said, rather taken aback. The first throb of the engines was felt, and Poirot groaned and closed his eyes. “Major Norman has a map of Northern France if you would like to study it?” Poirot shook his head impatiently. “But no, but no! Leave me, my friend. See you, to think, the stomach and the brain must be in harmony. Laverguier has a method most excellent for averting the mal de mer. You breathe in and out slowly, so turning the head from left to right and counting six between each breath.” I left him to his gymnastic endeavours, and went on deck.",0
"“It might be just as well if I knew my new secretary’s name,” I observed sarcastically. He considered for a minute. “Harry Rayburn seems quite a suitable name,” he observed. It was a curious way of putting it. “Very well,” I said for the third time.  (Anne’s Narrative Resumed) It is most undignified for a heroine to be sea-sick. In books the more it rolls and tosses, the better she likes it. When everybody else is ill, she alone staggers along the deck, braving the elements and positively rejoicing in the storm.",0
"Pagett is staying behind here you heard that?” “Yes. I suppose that means that I shan’t be allowed to go to Rhodesia which is very annoying, because I want to go to Rhodesia. How tiresome.” “Cheer up,” I said. “You’re going all right. I don’t see how you could back out at the last moment without its appearing frightfully suspicious. And, besides, Pagett might suddenly be summoned by Sir Eustace, and it would be far harder for you to attach yourself to him for the journey up.” “It would hardly be respectable,” said Suzanne, dimpling. “I should have to pretend a fatal passion for him as an excuse.” “On the other hand, if you were there when he arrived, it would all be perfectly simple and natural.",0
"Of course I am a poor man, and my uncle was a rich one in other words, he paid the piper! But, though exacting in many ways, he was not really hard to get on with, and we all three lived very harmoniously together. Two days ago my uncle, rather wearied with some recent gaieties of ours in town, suggested that we should run down to Derbyshire for a day or two. My wife telegraphed to Mrs. Middleton, the housekeeper, and we went down that same afternoon. Yesterday evening I was forced to return to town, but my wife and my uncle remained on.",0
"I thank you. My friend Hastings will have the kindness to say ‘Go!’” “Go!” I said. With almost incredible swiftness, Poirot wrenched open the drawer of the dressing-table, extracted the jewel-case, fitted the key in the lock, opened the case, selected a piece of jewellery, shut and locked the case, and returned it to the drawer, which he pushed to again. His movements were like lightning. “Well, mon ami?” he demanded of me breathlessly. “Forty-six seconds,” I replied. “You see?” He looked round. “There would not have been time for the chambermaid even to take the necklace out, far less hide it.",0
"By common consent, they dropped into English, and nobody, now that the Count’s mannerisms had dropped from him, could doubt that it was his native language. He had, indeed, started life as a quick-change music-hall artiste in London. “You had a great success to-night,” he remarked. “I congratulate you.” “All the same,” said the woman, “I am disturbed. My position is not what it was. The suspicions aroused during the War have never died down. I am continually watched and spied upon.” “But no charge of espionage was ever brought against you?” “Our chief lays his plans too carefully for that.” “Long life to the ‘Colonel,’” said the Count, smiling.",0
"“It is queer, isn’t it? You don’t think that that the place is haunted?” “Never heard of a haunted flat,” declared Parker decisively. “N-o.” Mrs. Robinson appeared far from convinced. “But there were several things about it all that struck me as well, queer.” “For instance” I suggested. “Ah,” said Parker, “our criminal expert’s attention is aroused! Unburden yourself to him, Mrs. Robinson. Hastings is a great unraveller of mysteries.” I laughed, embarrassed but not wholly displeased with the rôle thrust upon me.",0
"Opalsen locked up so carefully to-night were not the false ones, and that the real robbery did not take place at a much earlier date?” “Oh!” I said, bewildered. “Exactly,” said Poirot, beaming. “We start again.” He led the way out of the room, paused a moment as though considering, and then walked down to the end of the corridor, stopping outside the small den where the chambermaids and valets of the respective floors congregated. Our particular chambermaid appeared to be holding a small court there, and to be retailing her late experiences to an appreciative audience.",0
"The men breakfasted in the hall, I could hear their voices distinctly floating up the stairs. I was getting thoroughly unnerved. How on earth was I to get out of the house? I counselled myself to be patient. A rash move might spoil everything. After breakfast came the sounds of Chichester departing. To my intense relief, the Dutchman accompanied him. I waited breathlessly. Breakfast was being cleared away, the work of the house was being done. At last, the various activities seemed to die down. I slipped out from my lair once more. Very carefully I crept down the stairs.",0
"“I hope Monsieur Poirot will be able to throw some light on this extraordinary puzzle, for I confess frankly that I am nearly out of my mind with worry and anxiety about it.” Indeed, his face looked drawn and haggard and showed only too clearly the strain under which he was labouring. “Well, well,” said Poirot. “Let us lunch, and over lunch we will put our heads together and see what can be done. I want to hear Mr. Ridgeway’s story from his own lips.” Whilst we discussed the excellent steak and kidney pudding of the establishment, Philip Ridgeway narrated the circumstances leading to the disappearance of the bonds.",0
"At that moment the butler entered with a telegram on a salver which he handed to Lord Yardly. The latter tore it open with a brief word of apology. As he read it he stiffened visibly. With an ejaculation, he handed it to his wife. Then he glanced at my friend. “Just a minute, Monsieur Poirot. I feel you ought to know about this. It’s from Hoffberg. He thinks he’s found a customer for the diamond an American, sailing for the States to-morrow. They’re sending down a chap to-night to vet the stone. By Jove, though, if this goes through” Words failed him. Lady Yardly had turned away. She still held the telegram in her hand.",0
"His arrangements completed, he makes an appointment with Mr. Lowen (who has been imprudent enough in the past to cross the great man once or twice), drills a hole in the safe, leaves orders that the guest is to be shown into the study, and walks out of the house where?” Poirot stopped, and stretched out his hand for another boiled egg. He frowned.",0
"They do not realize that an examining magistrate of my er experience is bound to have a certain discernment, a certain flair. Enfin! the politeness of the old school is infinitely more to my taste. Therefore, my dear friend, command me in any way you will. We know a thing or two, you and I eh?” And laughing heartily, enchanted with himself and with us, M. Hautet bade us adieu. I am sorry to have to record that Poirot’s first remark to me as we traversed the corridor was: “A famous old imbecile, that one! Of a stupidity to make pity!” We were just leaving the building when we came face to face with Giraud, looking more dandified than ever, and thoroughly pleased with himself.",0
"Another bill. It is that I grow extravagant in my old age. Aha! a note from Japp.” “Yes?” pricked up my ears. The Scotland Yard Inspector had more than once introduced us to an interesting case. “He merely thanks me (in his fashion) for a little point in the Aberystwyth Case on which I was able to set him right. I am delighted to have been of service to him.” “How does he thank you?” I asked curiously, for I knew my Japp. “He is kind enough to say that I am a wonderful sport for my age, and that he was glad to have had the chance of letting me in on the case.",0
"It was a most disastrous manoeuvre on their part, for it at once drew my attention to two points first, that Madame Renauld was lying: secondly, that there must be some vital reason for the postponement of the time.” “But what reason could there be?” “Ah, that is the question! There we have the whole mystery. As yet, I cannot explain it. There is only one idea that presents itself to me as having a possible connection.” “And that is?” “The last train left Merlinville at seventeen minutes past twelve.” I followed it out slowly.",0
"“Pardon, madame, but may I examine your wrists.” Though slightly surprised at the request, Mrs. Renauld held them out to him. Round each of them was a cruel red mark where the cords had bitten into the flesh. As he examined them, I fancied that a momentary flicker of excitement I had seen in his eyes disappeared. “They must cause you great pain,” he said, and once more he looked puzzled. But the magistrate was speaking excitedly. “Young M. Renauld must be communicated with at once by wireless. It is vital that we should know anything he can tell us about this trip to Santiago.” He hesitated. “I hoped he might have been near at hand, so that we could have saved you pain, madame.",0
"“Monsieur Poirot?” My little friend tapped himself gently on the chest. “Be seated, signor. You received my note. I am determined to get to the bottom of this mystery. In some small measure you can aid me. Let us commence. You in company with a friend visited the late Count Foscatini on the morning of Tuesday the 9th” The Italian made an angry gesture. “I did nothing of the sort. I have sworn in court” “Précisément and I have a little idea that you have sworn falsely.” “You threaten me? Bah! I have nothing to fear from you. I have been acquitted.” “Exactly; and as I am not an imbecile, it is not with the gallows I threaten you but with publicity.",0
