texts,label
"He could not force her hand, for she had the upper hand. Georges Conneau, remember, is still wanted for murder. A word from her and he is in danger of the guillotine.” I was compelled, somewhat reluctantly, to acknowledge the veracity of this. “Your hypothesis,” I commented sharply, “is undoubtedly accurate in all respects?” “My hypothesis is the truth,” said Poirot calmly. “And the truth is inevitably accurate. In your hypothesis you made a fundamental mistake. You allowed your imagination to mislead you with late-night meetings and intense love scenes. But in investigating crime we must focus on the ordinary. Shall I illustrate my methods to you?” “Oh, by all means let us see a demonstration!” Poirot sat very straight and began, wagging his forefinger emphatically to stress his points. “I will begin as you did from the basic fact of Georges Conneau. Now the tale recounted by Madame Beroldy in court regarding the ‘Russians’ was clearly a fabrication. If she was innocent of involvement in the crime, it was devised by her, and by her alone as she claimed. If, on the other hand, she was not innocent, it could have been fabricated by either her or Georges Conneau. “Now in this situation we are examining, we encounter the same story. As I pointed out to you, the facts make it highly improbable that Madame Daubreuil originated it. So we consider the possibility that the story was concocted by Georges Conneau. Very well. Georges Conneau, therefore, orchestrated the crime with Madame Renauld as his accomplice. She is in the spotlight, and behind her is a mysterious figure whose alias is unknown to us. “Now let us meticulously review the Renauld Case from the beginning, noting each significant point in its chronological sequence. You have a notebook and pencil? Good. Now what is the earliest point to jot down?” “The letter to you?” “That was the initial piece of information we had, but it is not the true commencement of the case. The first noteworthy point, I would say, is the change that occurred in M. Renauld shortly after arriving in Merlinville, and which is corroborated by several witnesses. We also have to consider his relationship with Madame Daubreuil, and the substantial amounts of money transferred to her. From there we can move directly to the 23rd May.” Poirot paused, cleared his throat, and gestured for me to write. “23rd May. M. Renauld argues with his son over latter’s desire to marry Marthe Daubreuil. Son departs for Paris. “24th May. M. Renauld revises his will, leaving complete control of his fortune in his wife’s hands. “7th June. Dispute with tramp in garden, witnessed by Marthe Daubreuil. “Letter penned to M. Hercule Poirot, seeking assistance. “Telegram dispatched to Jack Renauld, instructing him to travel by the Anzora to Buenos Ayres. “Chauffeur, Masters, sent away on a vacation. “Visit of a lady, that evening. As he is seeing her out, his words are ‘Yes, yes but for God’s sake go now.…’” Poirot paused. “There, Hastings, analyze each of those facts individually, consider them thoughtfully by themselves and in relation to the whole, and see if you do not gain new insight into the matter.” I endeavored conscientiously to do as he had suggested. After a moment or two, I said rather uncertainly: “As for the initial points, the issue appears to be whether we adopt the theory of blackmail, or of an infatuation for this woman.” “Blackmail, definitely. You heard what Stonor said about his character and habits.” “Mrs. Renauld did not corroborate his view,” I argued. “We have already seen that Madame Renauld’s testimony cannot be trusted in any way. We must rely on Stonor on that point.” “Still, if Renauld had a relationship with a woman named Bella, there seems no inherent improbability in his having another with Madame Daubreuil.” “None whatsoever, I concede, Hastings. But did he?” “The letter, Poirot. You forget the letter.” “No, I do not forget. But what makes you think that letter was written to M. Renauld?” “Why it was found in his pocket and and ” “And that is all!” cut in Poirot. “There was no mention of any name to show to whom the letter was addressed. We assumed it was to the dead man because it was in the pocket of his overcoat. Now, mon ami, something about that overcoat struck me as unusual. I measured it, and made the remark that he wore his overcoat very long. That remark should have given you to think.” “I thought you were just saying it for the sake of saying something,” I confessed. “Ah, quelle idée! Later you observed me measuring the overcoat of M. Jack Renauld. Eh bien, M. Jack Renauld wears his overcoat very short. Put those two facts together with a third, namely that M. Jack Renauld flung out of the house in a hurry on his departure for Paris, and tell me what you make of it!” “I see,” I said slowly, as the meaning of Poirot’s remarks bore in upon me. “That letter was written to Jack Renauld not to his father. He caught up the wrong overcoat in his haste and agitation.” Poirot nodded. “Précisement! We can return to this point later. For the moment let us content ourselves with accepting the letter as having nothing to do with M. Renauld père, and pass to the next chronological event.” “May 23rd,” I read, “M. Renauld quarrels with his son over latter’s wish to marry Marthe Daubreuil. Son leaves for Paris. I don’t see anything much to remark upon there, and the altering of the will the following day seems straightforward enough. It was the direct result of the quarrel.” “We agree, mon ami at least as to the cause. But what exact motive underlay this procedure of M. Renauld’s?” I opened my eyes in surprise. “Anger against his son of course.",1
"""But the man posing as the Prime Minister was observed by all!""""He was not spotted by those who were close to him. Daniels made sure to keep him isolated. Additionally, his face was covered with bandages, and any strange behavior could easily be attributed to the shock from the assassination attempt. Mr. MacAdam has a delicate throat and conserves his voice before important speeches. The ruse was upheld without difficulty until reaching France.",1
"It became evident to me that establishing a certain reputation was necessary. Avoiding explanations indefinitely was not an option. The resolution to my problems was within reach, even if I did not realize it immediately. The Daily Budget! My words or my silence would no longer impact Harry Rayburn. He had been labeled as “The Man in the Brown Suit” without any involvement of mine. The best way to assist him was to appear to be against him. The “Colonel” and his associates could not suspect any friendly connection between me and the man they had chosen as the scapegoat for the Marlow murder. As far as I was aware, the identity of the deceased woman had not been determined. I intended to send a message to Lord Nasby, proposing that she might be none other than the renowned Russian dancer “Nadina” who had captivated audiences in Paris. It struck me as unbelievable that she had not been identified yet, but upon further investigation, I understood the reasons behind it. Nadina had never visited England during her successful career in Paris. She was unfamiliar to the audiences in London. The images of the Marlow victim in the newspapers were so indistinct and unrecognizable that it was not surprising no one had recognized her. Additionally, Nadina had kept her plans of visiting England a well-kept secret from everyone. A letter, supposedly from the dancer, had been received by her manager the day after the murder, stating that she was returning to Russia due to urgent personal matters, leaving him to handle her terminated contract. I learned all of this later on. With Suzanne’s endorsement, I sent a lengthy cable from De Aar. It reached its destination at a crucial moment (which, once again, I found out later). The Daily Budget was in need of a sensational story. My hypothesis was confirmed and proven accurate, resulting in the Daily Budget obtaining the exclusive story of a lifetime. “Identity of Victim in Mill House Murder Revealed by our correspondent.” And so forth. “Our correspondent accompanies the culprit. ‘The Man in the Brown Suit.’ A closer look at his true nature.” The essential details were promptly sent to the South African newspapers, but I did not read my own extensive articles until much later! I received approval and detailed instructions via cable in Bulawayo. I was now part of the Daily Budget team, and I received a personal congratulations from Lord Nasby himself. I was officially tasked with tracking down the murderer, and I was the only one who knew it was not Harry Rayburn! However, it was better for the world to believe otherwise for the time being. We reached Bulawayo early on Saturday morning. I found the place disappointing. The heat was unbearable, and I detested the hotel. Moreover, Sir Eustace was in a perpetually bad mood. I suspect it was the wooden animals that irritated him the most, particularly the enormous giraffe. The giraffe was immense, with a neck that seemed impossible, a gentle gaze, and a drooping tail. It possessed character. It had allure.",1
"Let's go to Marsdon Manor and investigate further,” Poirot suggested, leading the way out of the consulting room. Mrs. Maltravers, a young and beautiful widow, followed us silently. Her eyes were red from crying, but her beauty was undeniable. She explained that her husband had been out shooting rooks on the day of his death. Poirot examined the rook rifle that was left in the hall. We needed to uncover the truth behind Mr. Maltravers' sudden demise.",1
"""Lady Yardly,"" I said, ""I know the reason behind your visit. You have been targeted by blackmailers regarding the diamond."" My words hit their mark, evident from the shock on her face. She stared at me, speechless and pale. ""You are aware?"" she gasped. ""How?"" I maintained my composure. ""It's a simple deduction. If Miss Marvell, with one of the twin diamonds, has received threatening letters,"" ""Miss Marvell? She was here?"" ""She just departed. So, if she's been warned, it follows that you, with the other diamond, would have also been a target.""",1
"""Yet the fearless shop owner adamantly rejected their demand. Enraged by his defiance, one of the individuals promptly plunged a knife into his chest. Utilizing the victim's keys, they unlocked the secure compartment tucked away in the room, snatching a multitude of documents. Both suspects sported thick beards and concealed their identities behind masks, although Madame Beroldy confidently identified them as Russians. The incident sparked widespread shock and intrigue, earning labels such as ""the Nihilist Tragedy,"" ""Insurgents of Paris,"" and the ""Enigma from the East.""",1
"Papa’s friends were all renowned Professors, distinguished by their long beards. One of them, Professor Peterson, once made a rather inappropriate comment about Anne's figure. Anne, yearning for adventure and romance, found solace in the village's lending library and the weekly episode of “The Perils of Pamela” at the Kinema. Her father's sudden excitement over an antique skull found in Northern Rhodesia sparked a new adventure. Unfortunately, Papa's health took a turn for the worse, and he passed away, leaving Anne practically penniless. Mr. Flemming, Papa's solicitor, offered Anne a temporary stay in London, setting the stage for new beginnings and unexpected challenges.",1
"Poirot carefully examined the dagger that had been removed from the wound, now resting in a glass jar beside the body. His eyes gleamed with excitement as he observed the lack of blood and stains on the clothes. ""This wound is strange,"" he remarked. ""The blade of the dagger is discoloured, but the man was stabbed after he was dead."" As the voices around him grew louder, Poirot silenced them with a gesture and turned to Giraud, ""M. le docteur, what are your thoughts on this?""",1
"""The truth is undeniable. But how did you come by this information?"" Marthe questioned with a hint of embarrassment. Poirot's face twisted in displeasure. ""Secrecy is non-existent in cases like this! However, it makes no difference. So, what are you curious about, mademoiselle?"" After a moment of hesitation, the girl finally gathered the courage to ask, almost in a hushed tone: ""Has anyone been singled out as a suspect?"" Poirot observed her intently before responding vaguely, ""Suspicions are circulating, mademoiselle.""",1
"""It would greatly annoy me if anyone dared to make a fool of you."" ""Understood. But I feel obliged to inform you "" ""I am well aware of everything. You are my adversary! So be it. It doesn't bother me in the slightest."" ""As long as it's all fair and transparent, I have no objections."" ""You possess the quintessential English love for 'fair-play!' Now that your moral concerns have been met, let us leave without delay. Time is of the essence. Our time in England has been brief yet adequate. I have uncovered what I sought to discover."" The tone was nonchalant, yet I detected a hidden threat in the statement. ""However "" I started, then fell silent. ""Nevertheless, as you wish! Undoubtedly, you are content with the role you are performing.""",1
"We had planned to attend the Sunday concert, followed by an afternoon out, and then a nap after a hearty dinner of England le rosbif. These activities were meant to divert attention from Hercule Poirot's investigations. As we entered the crude wooden contraption, I hesitated. ""Are we breaking into the flat?"" I inquired cautiously. Poirot's response did little to ease my concerns: ""Not today,"" he said cryptically. With a tug on the rope, we descended to the second floor.",1
"Renauld’s plans to mislead the authorities were deceptively simple, a hallmark of a master criminal. Madame Renauld seemed a likely suspect, given her close relationship with the victim, but evidence pointed away from her guilt. The only other person known to be privy to Renauld’s intentions was Marthe Daubreuil, who confessed to overhearing his altercation with the vagrant. This revelation raised new questions and suspicions in the investigation.",1
"""Exploring this unfamiliar world had a certain allure, especially when I witnessed her animated expression light up while she spoke. Our journey took us through Amiens, triggering a flood of memories. It seemed as though my companion could read my thoughts. “Reflecting on the War?” I nodded in response. “You served, I presume?” “Yes, I did. I got injured once, and after the Somme, I was discharged. I had a temporary role in the Army for a while. Now, I work as a private secretary for an M.P.” “Impressive!” “Not really. It’s quite mundane, to be honest. I usually wrap up my work in a couple of hours each day. It’s not very stimulating either.",1
"Poirot sat calmly reading his mail. Among the usual requests, a peculiar letter caught his attention. It was a plea for help from a man in France, fearing for his life. The urgency of the situation was evident in the hastily scrawled postscript, begging Poirot to come quickly. Intrigued by the mystery, Poirot wasted no time in making plans to travel to France to meet this desperate man in need of his detective skills. The clock was ticking, and there was no time to waste.",1
"""Pardon me, madame, but may I inquire about the nature of the business in Buenos Ayres?” Mrs. Renauld turned to face him, her expression guarded. “I am afraid I do not possess such knowledge, Monsieur Poirot. However, Buenos Ayres is merely a stepping stone for my son, his true destination being Santiago.” The mention of Santiago seemed to trigger a reaction in both the magistrate and the commissary, who simultaneously exclaimed, “Santiago! Once again, Santiago!” Poirot, who had been lost in thought near the window, approached Mrs. Renauld with a respectful nod, his mind seemingly elsewhere.",1
"""At that moment, the front door opened and M. Hautet and the commissary descended the steps. ""Ah, M. Poirot, we were just about to search for you,"" the magistrate stated. ""Although it is late, I feel compelled to visit Madame Daubreuil. Surely, she will be greatly distressed by M. Renauld's passing, and perhaps we can find a lead from her. The secret he kept from his wife may have been shared with the woman who captivated him. We are aware of our Samsons' vulnerabilities, aren't we?"" I found M. Hautet's choice of words quite striking.""",1
"Poirot and Giraud were in deep conversation, surrounded by a crowd of curious onlookers. Suddenly, Giraud produced a surprising piece of evidence - a woman's hair coiled around the handle of the dagger. Poirot's interest was piqued as he pondered over the mysterious discovery. ""A woman's hair? Whose could it be?"" he mused. As they left the shed, Giraud's suave voice echoed in Poirot's mind. ""What game is he playing?"" wondered Poirot, intrigued by the unexpected turn of events. Later, over a hearty lunch, Poirot remained lost in thought, his mind clearly preoccupied with unraveling the tangled web of clues before him.",1
"""And, in reality, he could very well be against him. To continue my assumptions. Rayburn is the ‘Man in the Brown Suit.’ He had seen the paper he dropped. Thus, misguided by the dot as you were, he endeavors to reach Cabin 17 at one o’clock on the 22nd, after previously attempting to obtain the cabin through Pagett. On the journey there, someone stabs him"" “Who?” I interjected. “Chichester. Yes, it all fits together. Send a message to Lord Nasby claiming you have discovered ‘The Man in the Brown Suit,’ and your fortune is assured, Anne!” “There are a number of things you have failed to consider.” “What things? Rayburn has a scar, I know but a scar can be easily faked. He is the correct height and build. What is the description of a head with which you impressed them at Scotland Yard?” I trembled. Suzanne was a well-educated, well-read woman, but I prayed that she might not be familiar with technical terms of anthropology. “Dolichocephalic,” I said casually. Suzanne looked uncertain. “Was that it?” “Yes. Long-headed, you know. A head whose width is less than 75 per cent. of its length,” I explained smoothly. There was a moment of silence. I was just starting to breathe normally when Suzanne suddenly asked: “What’s the opposite?” “What do you mean the opposite?” “Well, there must be an opposite. What do you call the heads whose breadth is more than 75 per cent. of their length.” “Brachycephalic,” I muttered reluctantly. “That’s it. I thought that was what you said.” “Did I? It was a slip of the tongue. I meant dolichocephalic,” I said confidently. Suzanne looked at me searchingly. Then she chuckled. “You lie very convincingly, Gipsy girl. But it will save time and trouble now if you tell me all about it.” “There’s nothing to tell,” I said reluctantly. “Isn’t there?” said Suzanne gently. “I suppose I shall have to tell you,” I said slowly. “I’m not ashamed of it. You can’t be ashamed of something that just happens to you. That’s what he did. He was detestable rude and ungrateful, but that I think I understand. It’s like a dog that’s been chained up or badly treated; it’ll bite anybody. That’s what he was like, bitter and snarling. I don’t know why I care but I do. I care horribly. Just seeing him has turned my whole life upside-down. I love him. I want him. I’ll walk all over Africa barefoot till I find him, and I’ll make him care for me. I’d die for him. I’d work for him, slave for him, steal for him, even beg or borrow for him! There now you know!” Suzanne stared at me for a long time. “You’re very un-English, Gipsy girl,” she said finally. “There’s not a scrap of the sentimental about you. I’ve never met anyone who was so practical and so passionate at the same time. I shall never care for anyone like that, mercifully for me, and yet and yet I envy you, Gipsy girl. It’s something to be able to care. Most people can’t. But what a mercy for your little doctor man that you didn’t marry him. He doesn’t sound at all like the kind of person who would enjoy keeping high explosive in the house! So there’s to be no sending a message to Lord Nasby?” I shook my head. “And yet you believe him to be innocent?” “I also believe that innocent people can be hanged.” “Hm! yes. But, Anne dear, you can face facts, face them now. In spite of all you say, he may have murdered this woman.” “No,” I said. “He didn’t.” “That’s sentiment.” “No, it isn’t. He might have killed her. He may even have followed her there with that idea in his mind. But he wouldn’t take a bit of black cord and strangle her with it. If he’d done it, he would have strangled her with his bare hands.” Suzanne shuddered. Her eyes narrowed appreciatively. “Hm! Anne, I am beginning to see why you find this young man of yours so attractive!” I had an opportunity to approach Colonel Race the next morning. The sale of the sweep had just ended, and we strolled up and down the deck together. “How’s the gipsy this morning? Longing for land and her caravan?” I shook my head. “Now that the sea is behaving so nicely, I feel I should like to stay on it for ever and ever.” “What enthusiasm!” “Well, isn’t it lovely this morning?” We leaned over the rail together. It was a glassy calm. The sea appeared as though it had been oiled. There were large patches of color on it, blue, pale green, emerald, purple, and deep orange, like a cubist painting. There was an occasional glint of silver that indicated the presence of flying fish. The air was damp and warm, almost sticky. Its touch was like a fragrant caress. “That was a very intriguing tale you recounted last night,” I remarked, breaking the silence. “Which one?” “The one about the diamonds.” “I believe women are always fascinated by diamonds.” “Of course we are. By the way, what happened to the other young man? You mentioned there were two of them.” “Young Lucas? Well, of course, they couldn’t prosecute one without the other, so he got off scot-free too.” “And what became of him in the end, I mean. Does anyone know?” Colonel Race was gazing straight ahead at the sea. His face was as expressionless as a mask, but I had a feeling that he did not appreciate my inquiries. Nevertheless, he answered readily enough: “He went to the War and acquitted himself bravely. He was reported Missing and Wounded believed killed.” That provided me with the information I sought. I asked no more. But more than ever I pondered how much Colonel Race was aware of. One other thing I did. That was to speak with the night steward. With a bit of financial incentive, I soon got him to talk. “The lady wasn’t frightened, was she, miss? It seemed like a harmless sort of joke. A bet, or so I understood.” I extracted all the details from him, bit by bit.""",1
"""Despite your insistence, I, Hercule Poirot, refuse to degrade myself by laying on the ground (perhaps on wet grass) to analyze imaginary footprints, or collecting cigarette ash without understanding the different types. Think back to the case of the Plymouth Express. Inspector Japp went off to inspect the railway tracks. Upon his return, I was able to accurately describe his findings without leaving my room.” “Are you suggesting that Japp's efforts were fruitless?” “On the contrary, his discoveries only served to support my deductions.""",1
"""They could hardly have been hidden on board and anyway we know they weren’t because they were offered for sale within half an hour of the Olympia’s arrival, long before I got the cables going and the numbers sent out. One broker swears he bought some of them even before the Olympia got in. But you can’t send bonds by wireless.” “Not by wireless, but did any tug come alongside?” “Only the official ones, and that was after the alarm was given when every one was on the look-out. I was watching out myself for their being passed over to some one that way. My God, Monsieur Poirot, this thing will drive me mad! People are beginning to say I stole them myself.” “But you also were searched on landing, weren’t you?” asked Poirot gently. “Yes.” The young man stared at him in a puzzled manner. “You do not catch my meaning, I see,” said Poirot, smiling enigmatically. “Now I should like to make a few inquiries at the Bank.” Ridgeway produced a card and scribbled a few words on it. “Send this in and my uncle will see you at once.” Poirot thanked him, bade farewell to Miss Farquhar, and together we started out for Threadneedle Street and the head office of the London and Scottish Bank. On production of Ridgeway’s card, we were led through the labyrinth of counters and desks, skirting paying-in clerks and paying-out clerks and up to a small office on the first floor where the joint general managers received us. They were two grave gentlemen, who had grown grey in the service of the Bank. Mr. Vavasour had a short white beard, Mr. Shaw was clean shaven. “I understand you are strictly a private inquiry agent?” said Mr. Vavasour. “Quite so, quite so. We have, of course, placed ourselves in the hands of Scotland Yard. Inspector McNeil has charge of the case. A very able officer, I believe.” “I am sure of it,” said Poirot politely. “You will permit a few questions, on your nephew’s behalf? About this lock, who ordered it from Hubbs’s?” “I ordered it myself,” said Mr. Shaw. “I would not trust to any clerk in the matter. As to the keys, Mr. Ridgeway had one, and the other two are held by my colleague and myself.” “And no clerk has had access to them?” Mr. Shaw turned inquiringly to Mr. Vavasour. “I think I am correct in saying that they have remained in the safe where we placed them on the 23rd,” said Mr. Vavasour. “My colleague was unfortunately taken ill a fortnight ago in fact on the very day that Philip left us. He has only just recovered.” “Severe bronchitis is no joke to a man of my age,” said Mr. Shaw ruefully. “But I am afraid Mr. Vavasour has suffered from the hard work entailed by my absence, especially with this unexpected worry coming on top of everything.” Poirot asked a few more questions. I judged that he was endeavouring to gauge the exact amount of intimacy between uncle and nephew. Mr. Vavasour’s answers were brief and punctilious. His nephew was a trusted official of the Bank, and had no debts or money difficulties that he knew of. He had been entrusted with similar missions in the past. Finally we were politely bowed out. “I am disappointed,” said Poirot, as we emerged into the street. “You hoped to discover more? They are such stodgy old men.” “It is not their stodginess which disappoints me, mon ami.",1
"""The films that disappeared through the vent on the 22nd, remember? How do you know they were the originals? Who would go through the trouble of returning them that way in the dead of night? It doesn't make sense. They were a warning, the films had been swapped out of the yellow tin case, replaced with something else. Do you still have it?"" ""I might have used it. Wait, found it. I think I left it on the shelf by the bed."" She handed it over. Just a regular round tin, like the ones used for tropical films.""",1
"But, undoubtedly, Rolf had letters of hers that could be twisted to bear a different interpretation. Terrified by the threat of a divorce, and the prospect of being separated from her children, she agreed to all he wished. She had no money of her own, and she was forced to permit him to substitute a paste replica for the real stone. The coincidence of the date of the appearance of ‘the Western Star’ struck me at once. All goes well. Lord Yardly prepares to range himself to settle down. And then comes the menace of the possible sale of the diamond. The substitution will be discovered. Without doubt she writes off frantically to Gregory Rolf who has just arrived in England. He soothes her by promising to arrange all and prepares for a double robbery. In this way he will quiet the lady, who might conceivably tell all to her husband, an affair which would not suit our blackmailer at all, he will have £50,000 insurance money (aha, you had forgotten that!), and he will still have the diamond! At this point I put my finger in the pie. The arrival of a diamond expert is announced. Lady Yardly, as I felt sure she would, immediately arranges a robbery and does it very well too! But Hercule Poirot, he sees nothing but facts. What happens in actuality? The lady switches off the light, bangs the door, throws the necklace down the passage, and screams. She has already wrenched out the diamond with pliers upstairs” “But we saw the necklace round her neck!” I objected. “I demand pardon, my friend. Her hand concealed the part of it where the gap would have shown. To place a piece of silk in the door beforehand is child’s play! Of course, as soon as Rolf read of the robbery, he arranged his own little comedy. And very well he played it!” “What did you say to him?” I asked with lively curiosity. “I said to him that Lady Yardly had told her husband all, that I was empowered to recover the jewel, and that if it were not immediately handed over proceedings would be taken. Also a few more little lies which occurred to me. He was as wax in my hands!” I pondered the matter. “It seems a little unfair on Mary Marvell. She has lost her diamond through no fault of her own.” “Bah!” said Poirot brutally. “She has a magnificent advertisement. That is all she cares for, that one! Now the other, she is different. Bonne mère, très femme!” “Yes,” I said doubtfully, hardly sharing Poirot’s views on femininity. “I suppose it was Rolf who sent her the duplicate letters.” “Pas du tout,” said Poirot briskly. “She came by the advice of Mary Cavendish to seek my aid in her dilemma. Then she heard that Mary Marvell, whom she knew to be her enemy, had been here, and she changed her mind, jumping at a pretext that you, my friend, offered her. A very few questions sufficed to show me that you told her of the letters, not she you! She jumped at the chance your words offered.” “I don’t believe it,” I cried, stung. “Si, si, mon ami, it is a pity that you study not the psychology. She told you that the letters were destroyed? Oh, la la, never does a woman destroy a letter if she can avoid it! Not even if it would be more prudent to do so!” “It’s all very well,” I said, my anger rising, “but you’ve made a perfect fool of me! From beginning to end! No, it’s all very well to try and explain it away afterwards. There really is a limit!” “But you were so enjoying yourself, my friend. I had not the heart to shatter your illusions.” “It’s no good. You’ve gone a bit too far this time.” “Mon Dieu! but how you enrage yourself for nothing, mon ami!” “I’m fed up!” I went out, banging the door. Poirot had made an absolute laughing-stock of me. I decided that he needed a sharp lesson. I would let some time elapse before I forgave him. He had encouraged me to make a perfect fool of myself! I had been called away from town for a few days, and on my return found Poirot in the act of strapping up his small valise. “A la bonne heure, Hastings. I feared you would not have returned in time to accompany me.” “You are called away on a case, then?” “Yes, though I am bound to admit that, on the face of it, the affair does not seem promising. The Northern Union Insurance Company have asked me to investigate the death of a Mr. Maltravers who a few weeks ago insured his life with them for the large sum of fifty thousand pounds.” “Yes?” I said, much interested. “There was, of course, the usual suicide clause in the policy. In the event of his committing suicide within a year the premiums would be forfeited. Mr. Maltravers was duly examined by the Company’s own doctor, and although he was a man slightly past the prime of life was passed as being in quite sound health. However, on Wednesday last the day before yesterday the body of Mr. Maltravers was found in the grounds of his house in Essex, Marsdon Manor, and the cause of his death is described as some kind of internal hæmorrhage. That in itself would be nothing remarkable, but sinister rumours as to Mr. Maltravers’ financial position have been in the air of late, and the Northern Union have ascertained beyond any possible doubt that the deceased gentleman stood upon the verge of bankruptcy. Now that alters matters considerably. Maltravers had a beautiful young wife, and it is suggested that he got together all the ready money he could for the purpose of paying the premiums on a life insurance for his wife’s benefit, and then committed suicide. Such a thing is not uncommon. In any case, my friend Alfred Wright, who is a director of the Northern Union, has asked me to investigate the facts of the case, but, as I told him, I am not very hopeful of success. If the cause of the death had been heart failure, I should have been more sanguine. Heart failure may always be translated as the inability of the local G.P. to discover what his patient really did die of, but a hæmorrhage seems fairly definite.",1
"“I did not actually leave her alone,” admitted Célestine reluctantly, “but I went into my own room through the door here twice once to fetch a reel of cotton, and once for my scissors. She must have done it then.” The inspector looked across inquiringly at Célestine. “Is that true? Didn’t you leave the room at all?” “Stole ’em yourself, and want to put it on me. Why, I was only in the room about three minutes before the lady come up, and then you were sitting here the whole time, as you always do, like a cat watching a mouse.” “You wasn’t gone a minute,” retorted the chambermaid angrily. “Just popped out and in again.",1
"""What was the significance of the men's attire? Are you proposing that Conneau switched clothes with his victim after the stabbing, including the dagger?"" ""I fail to see the relevance,"" I retorted indignantly. ""He might have coerced Madame Daubreuil into giving him clothes and money earlier in the day."" ""Through coercion? Is that your theory?"" ""Indeed. He could have threatened to expose her identity to the Renaulds, jeopardizing her daughter's marriage."" ""You are mistaken, Hastings. He couldn't have blackmailed her, as she held the upper hand. Remember, Georges Conneau is still a murder suspect. A single word from her could lead him to the guillotine.""",1
"The ""Colonel"" was a mastermind of systematic crime, orchestrating operations through his network of followers. His presence on the Kilmorden Castle indicated that Colonel Race was hot on his trail, working to bring him down. The danger was closing in, with enemies surrounding and watching closely. An unexpected turn of events led to a frantic escape, dodging arrest and boarding a train just in time. The unexpected appearance on the train surprised everyone, leading to a humorous interaction with Sir Eustace and his unconventional secretaries.",1
"Johannesburg, March 6th. The atmosphere in this city is thick with tension, as if a storm is brewing just beneath the surface. It's like tiptoeing on the edge of a knife, never knowing when it will all come crashing down. Groups of protesters, or perhaps something more sinister, lurk in the shadows with a dangerous glint in their eyes. They seem to be marking their targets, waiting for the perfect moment to strike. Even something as simple as taking a taxi becomes a risky endeavor, as these mysterious figures seem to have eyes everywhere, ready to pounce at a moment's notice.",1
"There it would be impracticable and impossible so the Prime Minister vanishes. The police of this country rush across the Channel, and no one bothers to investigate the details of the first attack. To maintain the illusion that the abduction occurred in France, Daniels is silenced and rendered unconscious in a convincing manner.” “And the individual who has portrayed the role of the Prime Minister?” “Gets rid of his disguise. He and the fake chauffeur might be detained as suspicious individuals, but nobody will think to suspect their true involvement in the plot, and they will eventually be set free due to lack of proof.” “And the genuine Prime Minister?” “He and O’Murphy were taken directly to the residence of ‘Mrs.",1
"""He must have escaped through the window before we arrived,"" explained the officer. ""Mrs. Havering had me go fetch the police, which was a five-mile walk. They returned with me, and a constable stayed the night. The next morning, a detective from London arrived."" Curious, the inspector inquired about the man who visited Mr. Pace. ""He had a black beard, was middle-aged, and wore a light overcoat,"" the housekeeper recalled. ""Other than his American accent, there wasn't much else that stood out about him.""",1
"We must trust that Mademoiselle Bella receives fair treatment, and ultimately Jack Renauld cannot wed both women. My words were purely professional. This is not a crime of precision and organization that a detective would appreciate. The elaborate setup orchestrated by Georges Conneau is flawless, but the resolution, oh no! A man accidentally killed in a moment of rage by a woman, really, where is the logic or structure in that? As I chuckled at Poirot's idiosyncrasies, Françoise entered the room. Poirot insisted on speaking with Mrs.",1
"I suggested they may have departed on the midnight train, but he firmly dismissed the notion. He was confident he would have noticed two foreigners among the twenty or so passengers that left. I couldn't pinpoint what triggered my suspicion, perhaps the anxious tone of Marthe Daubreuil. Suddenly, I inquired: ""Young M. Renauld, he didn't board that train, did he?"" ""No, sir. Arriving and departing within half an hour is hardly entertaining,"" he replied. The man's words held a deeper meaning that almost eluded me.",1
"“Have you heard about our new flat, Mr. Parker?” Mrs. Robinson asked excitedly. “It’s in Montagu Mansions, and it's only eighty pounds a year!” “Montagu Mansions? That’s a big building near Knightsbridge, right?” Parker inquired, surprised. Mrs. Robinson nodded, a worried expression creeping onto her face. “Could it be haunted?” Parker dismissed the idea, declaring he had never heard of a haunted flat. “There were a few odd things, though,” Mrs. Robinson admitted. She went on to explain how they found the flat, despite being told it was already taken. After signing the agreement, they were set to move in the following day. “What a strange story,” Poirot pondered, intrigued by the inexplicable cheapness of the flat.",1
"Jewels, cash, and bearer bonds all meticulously laid out, but for whom? Monsieur Davenheim, a man who always put himself first. It was clear - he had orchestrated it all for his own benefit. His recent obsession with buying jewelry made it all too easy. The money he had stolen was transformed into gems, likely substituted with fake copies, and stashed away under a different identity. A sizable fortune awaiting him, hidden until the coast was clear.",1
"""She doesn't know him at all."" ""Are you certain?"" ""Absolutely."" ""You don't see any resemblance to the attackers?"" ""No,"" she paused, considering. ""No, I don't believe so. They had fake beards, as the magistrate mentioned, but still no."" Then she made up her mind. ""I'm positive neither of them was this guy."" ""Alright, ma'am. That's all."" With her head held high, she walked out, the sunlight gleaming on her silver hair. Jack Renauld followed, also unable to recognize the man, in a completely nonchalant manner. Giraud simply grunted.",1
